,Completed
720575940622719237,True
720575940622721032,True
720575940622723059,True
720575940622724905,True
720575940622726664,True
720575940622728157,True
720575940622729909,True
720575940622732528,True
720575940622734835,True
720575940622736934,True
720575940622738505,True
720575940622740208,True
720575940622743646,True
720575940622746150,True
720575940622748599,True
720575940622751984,True
720575940622754342,True
720575940622757078,True
720575940622760269,True
720575940622762120,True
720575940622765508,True
720575940622769080,True
720575940622771881,True
720575940622773929,True
720575940622776325,True
720575940622779397,True
720575940622780442,True
720575940622783368,True
720575940622785374,True
720575940622787293,True
720575940622789409,True
720575940622790682,True
720575940622793255,True
720575940622797244,True
720575940622801279,True
720575940622804237,True
720575940622805798,True
720575940622807646,True
720575940622810117,True
720575940622812287,True
720575940622815493,True
720575940622819765,True
720575940622821731,True
720575940622823719,True
720575940622827525,True
720575940622829601,True
720575940622833622,True
720575940622837272,True
720575940622839585,True
720575940622841468,True
720575940622844597,True
720575940622847749,True
720575940622852045,True
720575940622855638,True
720575940622858529,True
720575940622860788,True
720575940622863850,True
720575940622865800,True
720575940622868957,True
720575940622872140,True
720575940622876492,True
720575940622879245,True
720575940622880332,True
720575940622882081,True
720575940622886413,True
720575940622889451,True
720575940622892045,True
720575940622893662,True
720575940622896041,True
720575940622897639,True
720575940622899494,True
720575940622901274,True
720575940622904158,True
720575940622906867,True
720575940622908941,True
720575940622911493,True
720575940622912964,True
720575940622915060,True
720575940622918911,True
720575940622922008,True
720575940622925972,True
720575940622928739,True
720575940622930134,True
720575940622932297,True
720575940622934601,True
720575940622936811,True
720575940622939869,True
720575940622942196,True
720575940622944261,True
720575940622945515,True
720575940622947475,True
720575940622949846,True
720575940622951450,True
720575940622955363,True
720575940622958294,True
720575940622960764,True
720575940622962923,True
720575940622965213,True
720575940622968573,True
720575940622971174,True
720575940622973701,True
720575940622975379,True
720575940622977002,True
720575940622979805,True
720575940622981325,True
720575940622983081,True
720575940622985997,True
720575940622988582,True
720575940622993131,True
720575940622995080,True
720575940622997274,True
720575940622998763,True
720575940623000614,True
720575940623002805,True
720575940623004677,True
720575940623006647,True
720575940623009050,True
720575940623010518,True
720575940623012613,True
720575940623015245,True
720575940623017181,True
720575940623018778,True
720575940623021667,True
720575940623023145,True
720575940623026357,True
720575940623028263,True
720575940623032333,True
720575940623035742,True
720575940623037353,True
720575940623039672,True
720575940623041772,True
720575940623043307,True
720575940623045267,True
720575940623047629,True
720575940623048662,True
720575940623051388,True
720575940623053225,True
720575940623055198,True
720575940623057688,True
720575940623060104,True
720575940623062453,True
720575940623064865,True
720575940623066392,True
720575940623067980,True
720575940623070429,True
720575940623072867,True
720575940623075105,True
720575940623078071,True
720575940623081449,True
720575940623083340,True
720575940623086435,True
720575940623087821,True
720575940623089446,True
720575940623091165,True
720575940623093784,True
720575940623096077,True
720575940623099772,True
720575940623101675,True
720575940623104280,True
720575940623107148,True
720575940623110313,True
720575940623112397,True
720575940623115015,True
720575940623116620,True
720575940623119454,True
720575940623122175,True
720575940623124917,True
720575940623126152,True
720575940623128965,True
720575940623131177,True
720575940623132621,True
720575940623133976,True
720575940623135587,True
720575940623137306,True
720575940623138559,True
720575940623140051,True
720575940623142378,True
720575940623144141,True
720575940623146078,True
720575940623148108,True
720575940623149607,True
720575940623151357,True
720575940623153149,True
720575940623155917,True
720575940623158709,True
720575940623160583,True
720575940623162401,True
720575940623165197,True
720575940623166471,True
720575940623168297,True
720575940623171939,True
720575940623175438,True
720575940623178957,True
720575940623180577,True
720575940623182156,True
720575940623183996,True
720575940623186884,True
720575940623189025,True
720575940623190089,True
720575940623192077,True
720575940623194151,True
720575940623197183,True
720575940623199882,True
720575940623202045,True
720575940623204339,True
720575940623207885,True
720575940623210281,True
720575940623213055,True
720575940623214861,True
720575940623217869,True
720575940623220372,True
720575940623222822,True
720575940623224344,True
720575940623226259,True
720575940623228927,True
720575940623232392,True
720575940623234963,True
720575940623236844,True
720575940623240060,True
720575940623243402,True
720575940623246029,True
720575940623248520,True
720575940623252164,True
720575940623253223,True
720575940623255821,True
720575940623257869,True
720575940623260853,True
720575940623262461,True
720575940623264906,True
720575940623268877,True
720575940623271894,True
720575940623274760,True
720575940623276988,True
720575940623279821,True
720575940623281885,True
720575940623284420,True
720575940623287228,True
720575940623289532,True
720575940623291647,True
720575940623294249,True
720575940623296477,True
720575940623299549,True
720575940623302596,True
720575940623304906,True
720575940623306739,True
720575940623309960,True
720575940623312333,True
720575940623314252,True
720575940623315836,True
720575940623318408,True
720575940623320396,True
720575940623322877,True
720575940623324109,True
720575940623325772,True
720575940623328231,True
720575940623330062,True
720575940623332232,True
720575940623334268,True
720575940623337471,True
720575940623339146,True
720575940623343117,True
720575940623344854,True
720575940623346473,True
720575940623349784,True
720575940623352269,True
720575940623354348,True
720575940623356652,True
720575940623359820,True
720575940623362380,True
720575940623363987,True
720575940623366268,True
720575940623368900,True
720575940623371204,True
720575940623374377,True
720575940623376716,True
720575940623379750,True
720575940623381578,True
720575940623384831,True
720575940623387372,True
720575940623389405,True
720575940623392041,True
720575940623393771,True
720575940623396488,True
720575940623398438,True
720575940623401352,True
720575940623403469,True
720575940623405948,True
720575940623408589,True
720575940623410961,True
720575940623414604,True
720575940623417480,True
720575940623420651,True
720575940623422344,True
720575940623425097,True
720575940623426952,True
720575940623429610,True
720575940623432572,True
720575940623434060,True
720575940623436285,True
720575940623438377,True
720575940623440086,True
720575940623441387,True
720575940623442824,True
720575940623444189,True
720575940623445709,True
720575940623447628,True
720575940623449783,True
720575940623452307,True
720575940623454916,True
720575940623457535,True
720575940623458840,True
720575940623462328,True
720575940623464150,True
720575940623465098,True
720575940623467222,True
720575940623469034,True
720575940623472854,True
720575940623475592,True
720575940623478154,True
720575940623481980,True
